組み合わせ,共起回数
"ア-a, ノン-non, 有る, 為る, 言う, 言う",23
"ア-a, ノン-non, 暇, 有る, 為る, 言う, 言う",62
"ア-a, ノン-non, 暇, 有る, 為る, 言う",124
"ア-a, ノン-non, 暇, 暇, 有る, 為る, 言う",114
"ア-a, ノン-non, 暇, 有る, 為る",62
"ア-a, ノン-non, 暇, 暇, 有る, 為る",57
"ア-a, ノン-non, 有る, 言う, 言う",12
"ア-a, ノン-non, 暇, 有る, 言う, 言う",32
"ア-a, ノン-non, 暇, 有る, 言う",64
"ア-a, ノン-non, 暇, 暇, 有る, 言う",58
"ア-a, ノン-non, 暇, 有る",33
"ア-a, ノン-non, 暇, 暇, 有る",29
"ノン-non, 事, 有る, 為る, 為る, 言う, 言う",16
"ノン-non, 事, 暇, 有る, 為る, 為る, 言う, 言う",43
"ノン-non, 事, 暇, 有る, 為る, 言う, 言う",80
"ノン-non, 事, 暇, 暇, 有る, 為る, 言う, 言う",75
"ノン-non, 事, 暇, 有る, 言う, 言う",39
"ノン-non, 事, 暇, 暇, 有る, 言う, 言う",37
"ノン-non, 事, 有る, 為る, 為る, 言う",32
"ノン-non, 事, 暇, 有る, 為る, 為る, 言う",86
"ノン-non, 事, 暇, 有る, 為る, 言う",160
"ノン-non, 事, 暇, 暇, 有る, 為る, 言う",150
"ノン-non, 事, 暇, 有る, 言う",78
"ノン-non, 事, 暇, 暇, 有る, 言う",74
"ノン-non, 事, 有る, 為る, 為る",16
"ノン-non, 事, 暇, 有る, 為る, 為る",43
"ノン-non, 事, 暇, 有る, 為る",80
"ノン-non, 事, 暇, 暇, 有る, 為る",75
"ノン-non, 事, 暇, 有る",40
"ノン-non, 事, 暇, 暇, 有る",37
"ノン-non, 有る, 為る, 為る, 言う, 言う",10
"ノン-non, 暇, 有る, 為る, 為る, 言う, 言う",25
"ノン-non, 暇, 有る, 為る, 為る, 言う",50
"ノン-non, 暇, 暇, 有る, 為る, 為る, 言う",42
"ノン-non, 暇, 有る, 為る, 為る",25
"ノン-non, 暇, 暇, 有る, 為る, 為る",21
"ノン-non, 有る, 為る, 言う, 言う",17
"ノン-non, 暇, 有る, 為る, 言う, 言う",44
"ノン-non, 暇, 有る, 為る, 言う",88
"ノン-non, 暇, 暇, 有る, 為る, 言う",78
"ノン-non, 暇, 有る, 為る",44
"ノン-non, 暇, 暇, 有る, 為る",39
"ノン-non, 有る, 言う",18
"ノン-non, 暇, 有る, 言う",46
"ノン-non, 暇, 有る",24
"ノン-non, 暇, 暇, 有る",20
"ア-a, ノン-non, 為る, 空, 言う",23
"ア-a, ノン-non, 暇, 為る, 空, 言う",67
"ア-a, ノン-non, 為る, 為る, 空, 言う",15
"ア-a, ノン-non, 暇, 為る, 為る, 空, 言う",15
"ア-a, ノン-non, 暇, 空, 言う",35
"ア-a, ノン-non, 暇, 暇, 空, 言う",31
"ノン-non, 為る, 空, 言う",16
"ノン-non, 暇, 為る, 空, 言う",46
"ノン-non, 為る, 為る, 空, 言う",10
"ノン-non, 暇, 為る, 為る, 空, 言う",10
"ノン-non, 暇, 空, 言う",26
"ノン-non, 暇, 暇, 空, 言う",22
"ア-a, ノン-non, 為る, 為る, 空",22
"ア-a, ノン-non, 暇, 為る, 為る, 空",74
"ア-a, ノン-non, 暇, 為る, 空",87
"ア-a, ノン-non, 暇, 暇, 為る, 空",102
"ア-a, ノン-non, 暇, 空",42
"ア-a, ノン-non, 暇, 暇, 空",45
"ノン-non, 為る, 為る, 空",18
"ノン-non, 暇, 為る, 為る, 空",62
"ノン-non, 暇, 為る, 空",72
"ノン-non, 暇, 暇, 為る, 空",87
"ノン-non, 暇, 空",36
"ノン-non, 暇, 暇, 空",39
"ア-a, ノン-non, 為る, 無い, 言う",23
"ア-a, ノン-non, 暇, 為る, 無い, 言う",65
"ア-a, ノン-non, 為る, 為る, 無い, 言う",15
"ア-a, ノン-non, 暇, 為る, 為る, 無い, 言う",15
"ア-a, ノン-non, 暇, 無い, 言う",31
"ア-a, ノン-non, 暇, 暇, 無い, 言う",27
"ノン-non, 為る, 無い, 言う",16
"ノン-non, 暇, 為る, 無い, 言う",44
"ノン-non, 為る, 為る, 無い, 言う",10
"ノン-non, 暇, 為る, 為る, 無い, 言う",10
"ノン-non, 暇, 無い, 言う",22
"ノン-non, 暇, 暇, 無い, 言う",18
"ア-a, ノン-non, 暇, 暇, 無い",19
"ア-a, ノン-non, 暇, 暇, 為る, 無い",47
"ア-a, ノン-non, 暇, 為る, 無い",67
"ア-a, ノン-non, 暇, 為る, 為る, 無い",58
"ア-a, ノン-non, 為る, 無い",35
"ア-a, ノン-non, 為る, 為る, 無い",33
"ノン-non, 暇, 暇, 無い",13
"ノン-non, 暇, 暇, 為る, 無い",32
"ノン-non, 暇, 為る, 無い",52
"ノン-non, 暇, 為る, 為る, 無い",46
"ノン-non, 為る, 無い",30
"ノン-non, 為る, 為る, 無い",29
"ア-a, ノン-non, 事, 為る, 為る, 言う, 言う",10
"ア-a, ノン-non, 事, 暇, 為る, 為る, 言う, 言う",25
"ア-a, ノン-non, 事, 暇, 為る, 言う, 言う",48
"ア-a, ノン-non, 事, 暇, 暇, 為る, 言う, 言う",40
"ア-a, ノン-non, 事, 暇, 言う, 言う",25
"ア-a, ノン-non, 事, 暇, 暇, 言う, 言う",20
"ア-a, ノン-non, 事, 為る, 為る, 言う",29
"ア-a, ノン-non, 事, 暇, 為る, 為る, 言う",77
"ア-a, ノン-non, 事, 暇, 為る, 言う",123
"ア-a, ノン-non, 事, 暇, 暇, 為る, 言う",107
"ア-a, ノン-non, 事, 暇, 言う",59
"ア-a, ノン-non, 事, 暇, 暇, 言う",49
"ア-a, ノン-non, 事, 暇",37
"ア-a, ノン-non, 事, 暇, 暇",29
"ア-a, ノン-non, 事, 為る, 為る",26
"ア-a, ノン-non, 事, 暇, 為る, 為る",56
"ア-a, ノン-non, 事, 暇, 為る",80
"ア-a, ノン-non, 事, 暇, 暇, 為る",67
"ノン-non, 事, 為る, 為る, 言う",22
"ノン-non, 事, 暇, 為る, 為る, 言う",56
"ノン-non, 事, 暇, 為る, 言う",90
"ノン-non, 事, 暇, 暇, 為る, 言う",74
"ノン-non, 事, 暇, 言う",44
"ノン-non, 事, 暇, 暇, 言う",34
"ノン-non, 事, 暇, 暇",20
"ノン-non, 事, 暇, 暇, 為る",46
"ノン-non, 事, 暇, 為る",59
"ノン-non, 事, 暇, 為る, 為る",41
"ノン-non, 事, 為る",30
"ノン-non, 事, 為る, 為る",21
"ア-a, ノン-non, 居る, 為る, 為る, 言う",14
"ア-a, ノン-non, 居る, 暇, 為る, 為る, 言う",26
"ア-a, ノン-non, 居る, 暇, 為る, 言う",46
"ア-a, ノン-non, 居る, 暇, 暇, 為る, 言う",36
"ア-a, ノン-non, 居る, 暇, 言う",24
"ア-a, ノン-non, 居る, 暇, 暇, 言う",18
"ノン-non, 居る, 暇, 言う",18
"ノン-non, 居る, 暇, 暇, 言う",12
"ノン-non, 居る, 為る, 為る, 言う",12
"ノン-non, 居る, 暇, 為る, 為る, 言う",20
"ノン-non, 居る, 暇, 為る, 言う",34
"ノン-non, 居る, 暇, 暇, 為る, 言う",24
"ア-a, ノン-non, 居る, 暇, 暇",15
"ア-a, ノン-non, 居る, 暇, 暇, 為る",36
"ア-a, ノン-non, 居る, 暇, 為る",53
"ア-a, ノン-non, 居る, 暇, 為る, 為る",41
"ア-a, ノン-non, 居る, 為る",32
"ア-a, ノン-non, 居る, 為る, 為る",26
"ノン-non, 居る, 暇, 暇",12
"ノン-non, 居る, 暇, 暇, 為る",30
"ノン-non, 居る, 暇, 為る",47
"ノン-non, 居る, 暇, 為る, 為る",38
"ノン-non, 居る, 為る",30
"ノン-non, 居る, 為る, 為る",25
"ア-a, ノン-non, 為る, 為る, 言う",30
"ア-a, ノン-non, 暇, 為る, 為る, 言う",66
"ア-a, ノン-non, 暇, 為る, 言う",93
"ア-a, ノン-non, 暇, 暇, 為る, 言う",71
"ア-a, ノン-non, 暇, 言う",48
"ア-a, ノン-non, 暇, 暇, 言う",33
"ノン-non, 為る, 為る, 言う",25
"ノン-non, 暇, 為る, 為る, 言う",51
"ノン-non, 暇, 為る, 言う",72
"ノン-non, 暇, 暇, 為る, 言う",50
"ノン-non, 暇, 言う",39
"ノン-non, 暇, 暇, 言う",24
"ア-a, ノン-non, 為る, 為る, 為る",21
"ア-a, ノン-non, 暇, 為る, 為る, 為る",30
"ア-a, ノン-non, 暇, 為る, 為る",89
"ア-a, ノン-non, 暇, 暇, 為る, 為る",59
"ア-a, ノン-non, 暇, 為る",115
"ア-a, ノン-non, 暇, 暇, 為る",71
"ア-a, ノン-non, 暇",73
"ア-a, ノン-non, 暇, 暇",33
"ノン-non, 為る, 為る, 為る",20
"ノン-non, 暇, 為る, 為る, 為る",27
"ノン-non, 暇, 為る, 為る",77
"ノン-non, 暇, 暇, 為る, 為る",47
"ノン-non, 暇, 為る",100
"ノン-non, 暇, 暇, 為る",56
"ノン-non, 暇",67
"ノン-non, 暇, 暇",27
"アカネ, カルピス-CALPIS, 空",16
"アカネ, カルピス-CALPIS, 暇, 空",25
"アカネ, カルピス-CALPIS, 暇",18
"アカネ, 弁護, 為る, 為る",19
"アカネ, 弁護, 為る, 為る, 空",37
"アカネ, 弁護, 暇, 為る, 為る",38
"アカネ, 弁護, 為る, 為る, 為る",12
"アカネ, 弁護, 暇, 為る, 為る, 空",37
"アカネ, 弁護, 為る, 為る, 為る, 空",12
"アカネ, 弁護, 暇, 為る, 為る, 為る",12
"アカネ, 弁護, 暇, 為る, 為る, 為る, 空",12
"アカネ, 弁護, 為る, 空",28
"アカネ, 弁護, 暇, 為る, 空",54
"アカネ, 弁護, 為る, 空, 空",12
"アカネ, 弁護, 暇, 為る, 空, 空",12
"アカネ, 弁護, 暇, 為る",30
"アカネ, 弁護, 暇, 暇, 為る",14
"アカネ, 弁護, 空",20
"アカネ, 弁護, 暇, 空",31
"アカネ, 弁護, 暇",21
"アカネ, 悲報, 暇, 言う",12
"アカネ, 悲報, 暇, 為る, 言う",20
"アカネ, 悲報, 暇, 空, 言う",16
"アカネ, 悲報, 暇, 為る, 空, 言う",20
"アカネ, 悲報, 為る, 空, 言う",20
"アカネ, 悲報, 為る, 為る, 空, 言う",73
"アカネ, 悲報, 為る, 言う",20
"アカネ, 悲報, 為る, 為る, 言う",73
"アカネ, 空, 言う",21
"アカネ, 為る, 空, 言う",32
"アカネ, 暇, 空, 空, 言う",10
"アカネ, 暇, 為る, 空, 空, 言う",12
"アカネ, 暇, 為る, 空, 言う",44
"アカネ, 暇, 為る, 為る, 空, 言う",101
"アカネ, 暇, 為る, 言う",32
"アカネ, 暇, 為る, 為る, 言う",87
"アカネ, 為る, 言う",26
"アカネ, 為る, 為る, 言う",80
"アカネ, 悲報, 暇, 暇, 為る, 空",20
"アカネ, 悲報, 暇, 暇, 為る, 為る, 空",18
"アカネ, 悲報, 暇, 為る, 為る, 空",69
"アカネ, 悲報, 暇, 為る, 為る, 為る, 空",100
"アカネ, 悲報, 為る, 為る, 空",53
"アカネ, 悲報, 為る, 為る, 為る, 空",92
"アカネ, 悲報, 暇, 暇, 為る",10
"アカネ, 悲報, 暇, 為る, 為る",54
"アカネ, 悲報, 暇, 為る, 為る, 為る",92
"アカネ, 悲報, 為る, 為る",46
"アカネ, 悲報, 為る, 為る, 為る",88
"アカネ, 悲報, 空",29
"アカネ, 悲報, 暇, 空",41
"アカネ, 悲報, 暇",31
"アカネ, 為る, 為る, 空, 空",14
"アカネ, 暇, 為る, 為る, 空, 空",29
"アカネ, 暇, 為る, 空, 空",28
"アカネ, 暇, 暇, 為る, 空, 空",17
"アカネ, 暇, 暇, 為る, 為る, 為る, 空",16
"アカネ, 暇, 為る, 為る, 為る, 為る, 空",134
"アカネ, 暇, 為る, 為る, 為る, 為る, 為る, 空",126
"アカネ, 為る, 為る, 為る, 為る, 空",130
"アカネ, 為る, 為る, 為る, 為る, 為る, 空",126
"アカネ, 暇, 為る, 為る, 空",102
"アカネ, 暇, 暇, 為る, 為る, 空",34
"アカネ, 暇, 為る, 空",91
"アカネ, 暇, 暇, 為る, 空",39
"アカネ, 暇, 暇, 為る, 為る",18
"アカネ, 暇, 為る, 為る, 為る",100
"アカネ, 暇, 為る, 為る, 為る, 為る",130
"アカネ, 為る, 為る, 為る",92
"アカネ, 為る, 為る, 為る, 為る",128
"アカネ, 暇, 為る",63
"アカネ, 暇, 暇, 為る",22
"アカネ, 空",58
"アカネ, 暇, 空",84
"アカネ, 暇",64
"アカネ, 暇, 暇",17
"良い, 警察",10
"為る, 良い, 警察",18
"暇, 警察",10
"暇, 為る, 警察",22
"無い, 言う, 警察",17
"為る, 無い, 言う, 警察",52
"為る, 無い, 警察",32
"為る, 為る, 無い, 警察",39
"事, 警察",14
"事, 為る, 警察",35
"悲報, 警察",14
"悲報, 為る, 警察",17
"警察, 警察",16
"為る, 警察, 警察",32
"言う, 警察",20
"為る, 言う, 警察",55
"為る, 警察",79
"為る, 為る, 警察",80
"事, 草",12
"暇, 草",15
"暇, 為る, 草",12
"為る, 草",33
"為る, 為る, 草",15
"成る, 良い",12
"成る, 為る, 良い",27
"有る, 良い",13
"有る, 為る, 良い",24
"居る, 無い, 良い",10
"居る, 為る, 無い, 良い",32
"居る, 為る, 良い",35
"居る, 為る, 為る, 良い",35
"事, 暇, 良い, 言う",15
"事, 暇, 良い, 言う, 言う",22
"事, 暇, 為る, 良い",18
"事, 暇, 為る, 為る, 良い",14
"事, 思う, 良い",11
"事, 思う, 為る, 良い",29
"事, 為る, 良い, 言う",10
"事, 良い, 言う, 言う",21
"事, 良い, 言う, 言う, 言う",20
"事, 為る, 良い",40
"事, 為る, 為る, 良い",39
"空, 良い, 言う, 言う, 言う",10
"暇, 空, 良い, 言う, 言う, 言う",10
"暇, 空, 良い, 言う, 言う",12
"暇, 空, 良い, 言う",18
"為る, 為る, 空, 良い",20
"暇, 為る, 為る, 空, 良い",33
"暇, 為る, 空, 良い",39
"暇, 暇, 為る, 空, 良い",13
"暇, 空, 良い",27
"思う, 暇, 良い",10
"思う, 暇, 為る, 良い",22
"思う, 為る, 良い",50
"思う, 為る, 為る, 良い",53
"無い, 良い",22
"為る, 無い, 良い",44
"良い, 言う, 言う, 言う",10
"暇, 良い, 言う, 言う, 言う",10
"暇, 良い, 言う, 言う",12
"暇, 良い, 言う",18
"暇, 為る, 良い, 言う",14
"為る, 良い, 言う",28
"為る, 為る, 良い, 言う",19
"暇, 良い",30
"暇, 為る, 良い",49
"為る, 良い",100
"為る, 為る, 良い",93
"成る, 有る",11
"成る, 有る, 為る",19
"暇, 有る, 有る, 為る",19
"暇, 有る, 有る, 為る, 言う",37
"暇, 有る, 有る, 言う",20
"事, 有る, 有る, 為る, 言う",25
"事, 暇, 有る, 有る, 為る, 言う",73
"事, 有る, 有る, 為る, 為る, 言う",12
"事, 暇, 有る, 有る, 為る, 為る, 言う",12
"事, 暇, 有る, 有る, 言う",38
"事, 暇, 暇, 有る, 有る, 言う",36
"事, 有る, 有る, 為る",15
"事, 暇, 有る, 有る, 為る",37
"事, 暇, 有る, 有る",20
"事, 暇, 暇, 有る, 有る",18
"有る, 有る, 為る",14
"有る, 有る, 為る, 言う",18
"有る, 有る, 言う",17
"事, 有る, 為る, 空, 言う",26
"事, 暇, 有る, 為る, 空, 言う",74
"事, 有る, 為る, 空, 言う, 言う",12
"事, 暇, 有る, 為る, 空, 言う, 言う",12
"事, 暇, 有る, 為る, 空",38
"事, 暇, 暇, 有る, 為る, 空",36
"事, 有る, 空, 言う",16
"事, 暇, 有る, 空, 言う",40
"事, 暇, 有る, 空",22
"事, 暇, 暇, 有る, 空",18
"暇, 暇, 有る, 空, 言う, 言う",16
"暇, 暇, 有る, 為る, 空, 言う, 言う",36
"暇, 有る, 為る, 空, 言う, 言う",54
"暇, 有る, 為る, 為る, 空, 言う, 言う",45
"有る, 為る, 空, 言う, 言う",24
"有る, 為る, 為る, 空, 言う, 言う",21
"有る, 為る, 為る, 空, 言う",25
"暇, 有る, 為る, 為る, 空, 言う",55
"暇, 有る, 為る, 空, 言う",76
"暇, 暇, 有る, 為る, 空, 言う",54
"暇, 有る, 空, 言う",43
"暇, 暇, 有る, 空, 言う",28
"有る, 為る, 為る, 為る, 空",10
"暇, 有る, 為る, 為る, 為る, 空",20
"暇, 有る, 為る, 為る, 空",46
"暇, 暇, 有る, 為る, 為る, 空",27
"暇, 有る, 為る, 空",50
"暇, 暇, 有る, 為る, 空",32
"暇, 有る, 空",29
"暇, 暇, 有る, 空",16
"思う, 有る",18
"思う, 有る, 為る",26
"居る, 暇, 有る",10
"事, 居る, 暇, 有る",19
"居る, 暇, 有る, 言う",20
"居る, 暇, 有る, 為る",20
"事, 居る, 暇, 有る, 言う",19
"事, 居る, 暇, 有る, 為る",19
"居る, 暇, 有る, 為る, 言う",20
"事, 居る, 暇, 有る, 為る, 言う",19
"事, 居る, 有る, 言う",14
"事, 居る, 有る, 為る, 言う",28
"事, 居る, 有る, 為る",30
"事, 居る, 有る, 為る, 為る",33
"居る, 有る, 言う",20
"居る, 有る, 為る, 言う",44
"居る, 有る, 為る",63
"居る, 有る, 為る, 為る",83
"事, 有る, 無い, 言う",14
"事, 有る, 為る, 無い, 言う",24
"事, 暇, 有る, 無い, 言う",38
"事, 暇, 有る, 為る, 無い, 言う",24
"事, 有る, 為る, 無い",16
"事, 暇, 有る, 為る, 無い",39
"事, 暇, 有る, 無い",21
"事, 暇, 暇, 有る, 無い",18
"居る, 有る, 無い, 言う",14
"居る, 有る, 為る, 無い, 言う",32
"居る, 有る, 為る, 無い",47
"居る, 有る, 為る, 為る, 無い",81
"暇, 暇, 有る, 無い, 言う",24
"暇, 暇, 有る, 無い, 言う, 言う",15
"暇, 暇, 有る, 為る, 為る, 無い",15
"暇, 暇, 有る, 為る, 為る, 無い, 言う",36
"暇, 暇, 有る, 為る, 無い, 言う",54
"暇, 暇, 有る, 為る, 無い, 言う, 言う",36
"暇, 有る, 無い, 言う, 言う",21
"暇, 有る, 為る, 無い, 言う, 言う",54
"暇, 有る, 為る, 無い, 言う",72
"暇, 有る, 為る, 為る, 無い, 言う",54
"暇, 有る, 為る, 無い",33
"暇, 有る, 為る, 為る, 無い",24
"有る, 無い, 言う",18
"有る, 為る, 無い, 言う",38
"有る, 為る, 無い",47
"有る, 為る, 為る, 無い",70
"事, 暇, 暇, 有る, 言う, 言う",19
"事, 暇, 暇, 有る, 為る, 言う, 言う",39
"事, 暇, 暇, 有る, 為る, 言う",78
"事, 暇, 暇, 有る, 為る, 為る, 言う",42
"事, 暇, 暇, 有る, 為る",39
"事, 暇, 暇, 有る, 為る, 為る",21
"暇, 暇, 有る, 言う, 言う",14
"暇, 暇, 有る, 為る, 言う, 言う",30
"暇, 暇, 有る, 為る, 言う",51
"暇, 暇, 有る, 為る, 為る, 言う",33
"暇, 暇, 有る, 為る",28
"暇, 暇, 有る, 為る, 為る",21
"事, 暇, 有る, 言う, 言う",21
"事, 暇, 有る, 為る, 言う, 言う",44
"事, 暇, 有る, 為る, 言う",90
"事, 暇, 有る, 為る, 為る, 言う",50
"事, 暇, 有る, 為る",49
"事, 暇, 有る, 為る, 為る",28
"暇, 有る, 言う, 言う",20
"暇, 有る, 為る, 言う, 言う",44
"暇, 有る, 為る, 言う",75
"暇, 有る, 為る, 為る, 言う",51
"暇, 有る, 為る",48
"暇, 有る, 為る, 為る",38
"事, 有る, 言う",23
"事, 有る, 為る, 言う",45
"事, 有る, 為る",59
"事, 有る, 為る, 為る",57
"有る, 言う, 言う",14
"有る, 為る, 言う, 言う",24
"有る, 為る, 言う",66
"有る, 為る, 為る, 言う",53
"有る, 為る",102
"有る, 為る, 為る",97
"カルピス-CALPIS, 思う",13
"カルピス-CALPIS, 弁護, 思う",14
"事, 思う, 思う",10
"事, 思う, 思う, 為る",16
"思う, 思う, 為る",22
"思う, 思う, 為る, 為る",14
"弁護, 思う, 言う",12
"弁護, 思う, 為る, 言う",28
"居る, 居る, 弁護, 思う",10
"居る, 居る, 弁護, 思う, 為る",34
"居る, 弁護, 思う, 為る",56
"居る, 弁護, 思う, 為る, 為る",60
"弁護, 思う, 為る",42
"弁護, 思う, 為る, 為る",34
"思う, 空, 言う",15
"思う, 暇, 空, 言う",31
"思う, 為る, 為る, 為る, 空",12
"思う, 暇, 為る, 為る, 為る, 空",20
"思う, 暇, 為る, 為る, 空",31
"思う, 暇, 暇, 為る, 為る, 空",12
"思う, 暇, 為る, 空",43
"思う, 暇, 暇, 為る, 空",26
"思う, 暇, 空",39
"思う, 暇, 暇, 空",23
"居る, 思う, 言う",11
"居る, 思う, 為る, 言う",25
"居る, 思う, 為る",49
"居る, 思う, 為る, 為る",47
"事, 思う, 無い",13
"事, 思う, 為る, 無い",20
"事, 思う, 言う",17
"事, 思う, 為る, 言う",29
"事, 思う, 為る",46
"事, 思う, 為る, 為る",31
"思う, 無い, 言う",18
"思う, 為る, 無い, 言う",36
"思う, 為る, 無い",44
"思う, 為る, 為る, 無い",30
"思う, 暇, 言う",22
"思う, 暇, 為る, 言う",17
"思う, 為る, 言う",55
"思う, 為る, 為る, 言う",51
"思う, 暇, 暇",10
"思う, 暇, 暇, 為る",10
"思う, 暇, 為る",36
"思う, 暇, 為る, 為る",28
"思う, 為る",114
"思う, 為る, 為る",96
"カルピス-CALPIS, 悲報, 為る",10
"カルピス-CALPIS, 悲報, 暇, 為る",16
"カルピス-CALPIS, 悲報, 暇",12
"カルピス-CALPIS, 成る, 為る",11
"カルピス-CALPIS, 弁護, 成る, 為る",18
"カルピス-CALPIS, 成る, 無い",13
"カルピス-CALPIS, 弁護, 成る, 無い",24
"カルピス-CALPIS, 弁護, 成る",16
"カルピス-CALPIS, 弁護, 弁護, 成る",12
"カルピス-CALPIS, 空, 言う",10
"カルピス-CALPIS, 暇, 空, 言う",17
"カルピス-CALPIS, 暇, 言う",12
"カルピス-CALPIS, 事, 弁護, 為る",10
"カルピス-CALPIS, 事, 居る, 弁護, 為る",14
"カルピス-CALPIS, 事, 居る, 弁護",14
"カルピス-CALPIS, 事, 居る",12
"カルピス-CALPIS, 事, 居る, 為る",12
"カルピス-CALPIS, 事, 為る, 空",19
"カルピス-CALPIS, 事, 暇, 為る, 空",39
"カルピス-CALPIS, 事, 暇, 空",34
"カルピス-CALPIS, 事, 暇, 暇, 空",18
"カルピス-CALPIS, 事, 暇",19
"カルピス-CALPIS, 事, 暇, 為る",21
"カルピス-CALPIS, 事, 為る",20
"カルピス-CALPIS, 為る, 無い",18
"カルピス-CALPIS, 弁護, 為る, 無い",26
"カルピス-CALPIS, 弁護, 無い",26
"カルピス-CALPIS, 弁護, 弁護, 無い",23
"カルピス-CALPIS, カルピス-CALPIS, 為る",13
"カルピス-CALPIS, カルピス-CALPIS, 弁護, 為る",16
"カルピス-CALPIS, カルピス-CALPIS, 弁護",16
"カルピス-CALPIS, カルピス-CALPIS, 弁護, 弁護",10
"カルピス-CALPIS, 居る, 弁護, 弁護",12
"カルピス-CALPIS, 居る, 弁護, 弁護, 為る",21
"カルピス-CALPIS, 居る, 弁護, 為る",36
"カルピス-CALPIS, 居る, 弁護, 為る, 為る",20
"カルピス-CALPIS, 居る, 為る",33
"カルピス-CALPIS, 居る, 為る, 為る",20
"カルピス-CALPIS, 弁護, 為る, 空",11
"カルピス-CALPIS, 弁護, 暇, 為る, 空",13
"カルピス-CALPIS, 弁護, 暇, 空",24
"カルピス-CALPIS, 為る, 空",22
"カルピス-CALPIS, 暇, 為る, 空",37
"カルピス-CALPIS, 暇, 空",48
"カルピス-CALPIS, 暇, 暇, 空",18
"カルピス-CALPIS, 暇, 暇",10
"カルピス-CALPIS, 暇, 暇, 為る",11
"カルピス-CALPIS, 弁護, 暇",20
"カルピス-CALPIS, 弁護, 暇, 為る",13
"カルピス-CALPIS, 暇, 為る",31
"カルピス-CALPIS, 弁護, 弁護",27
"カルピス-CALPIS, 弁護, 弁護, 為る",31
"カルピス-CALPIS, 弁護, 為る",57
"カルピス-CALPIS, 弁護, 為る, 為る",27
"カルピス-CALPIS, 為る",68
"カルピス-CALPIS, 為る, 為る",34
"弁護, 悲報",10
"悲報, 成る",17
"悲報, 成る, 為る",19
"悲報, 暇, 空, 言う",19
"悲報, 暇, 為る, 空, 言う",24
"悲報, 為る, 空, 言う",22
"悲報, 為る, 為る, 空, 言う",74
"悲報, 暇, 言う",15
"悲報, 暇, 為る, 言う",24
"悲報, 為る, 言う",30
"悲報, 為る, 為る, 言う",80
"悲報, 暇, 暇, 為る, 為る, 空",20
"悲報, 暇, 為る, 為る, 為る, 空",100
"悲報, 暇, 為る, 為る, 為る, 為る, 空",130
"悲報, 為る, 為る, 為る, 空",92
"悲報, 為る, 為る, 為る, 為る, 空",128
"悲報, 暇, 為る, 空",59
"悲報, 暇, 暇, 為る, 空",24
"悲報, 暇, 空",50
"悲報, 暇, 暇, 空",18
"悲報, 暇, 暇",10
"悲報, 暇, 暇, 為る",14
"悲報, 暇, 為る",48
"悲報, 暇, 為る, 為る",59
"悲報, 為る",72
"悲報, 為る, 為る",72
"成る, 成る",13
"成る, 成る, 為る",29
"弁護, 成る, 無い",12
"弁護, 成る, 為る, 無い",12
"弁護, 成る, 為る",25
"弁護, 成る, 為る, 為る",16
"居る, 成る",20
"居る, 成る, 為る",30
"事, 成る, 無い",10
"事, 成る, 為る, 無い",15
"成る, 為る, 無い",25
"成る, 為る, 為る, 無い",16
"事, 成る, 言う",13
"事, 成る, 為る, 言う",17
"成る, 暇, 空, 言う",14
"成る, 暇, 為る, 空, 言う",19
"成る, 為る, 空, 言う",17
"成る, 為る, 為る, 空, 言う",15
"成る, 暇, 言う",14
"成る, 暇, 為る, 言う",19
"成る, 為る, 言う",40
"成る, 為る, 為る, 言う",43
"事, 成る, 暇, 空",13
"事, 成る, 暇, 為る, 空",16
"事, 成る, 為る, 空",14
"事, 成る, 為る, 為る, 空",13
"成る, 暇, 空",34
"成る, 暇, 為る, 空",58
"成る, 為る, 空",46
"成る, 為る, 為る, 空",45
"事, 成る, 暇",17
"事, 成る, 暇, 為る",25
"事, 成る, 為る",58
"事, 成る, 為る, 為る",53
"成る, 暇",37
"成る, 暇, 為る",63
"成る, 為る",145
"成る, 為る, 為る",134
"事, 居る, 弁護, 弁護",11
"事, 居る, 弁護, 弁護, 為る",27
"事, 居る, 弁護, 弁護, 言う",20
"事, 居る, 弁護, 弁護, 為る, 言う",20
"事, 弁護, 弁護, 言う, 言う",18
"事, 弁護, 弁護, 為る, 言う, 言う",54
"事, 弁護, 弁護, 為る, 言う",69
"事, 弁護, 弁護, 為る, 為る, 言う",75
"事, 弁護, 弁護, 為る",35
"事, 弁護, 弁護, 為る, 為る",39
"事, 居る, 弁護, 言う",16
"事, 居る, 弁護, 為る, 言う",48
"事, 居る, 弁護, 言う, 言う",12
"事, 居る, 弁護, 為る, 言う, 言う",12
"事, 居る, 弁護, 為る",40
"事, 居る, 弁護, 為る, 為る",44
"事, 弁護, 言う, 言う",14
"事, 弁護, 為る, 言う, 言う",38
"事, 弁護, 為る, 言う",58
"事, 弁護, 為る, 為る, 言う",60
"事, 弁護, 為る",45
"事, 弁護, 為る, 為る",52
"弁護, 無い, 空, 言う",10
"弁護, 暇, 無い, 空, 言う",18
"弁護, 暇, 無い, 空",16
"弁護, 弁護, 暇, 暇, 空, 言う",10
"弁護, 弁護, 暇, 暇, 為る, 空, 言う",24
"弁護, 弁護, 暇, 為る, 空, 言う",48
"弁護, 弁護, 暇, 為る, 為る, 空, 言う",72
"弁護, 弁護, 為る, 空, 言う",24
"弁護, 弁護, 為る, 為る, 空, 言う",36
"弁護, 弁護, 暇, 空",22
